question_id,question_topic,analysis_type,category,synesthetic,phrase_or_topic,frequency,total_responses,percentage,synesthetic_explanation,synesthetic_confidence
qualia_experience,qualia_experience,recurring_phrases,general,0,feels more,11,10,110.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i experience,7,10,70.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experience something,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,something like,5,10,50.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,emerges as,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,as creative,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,carry what,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i can,6,10,60.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,can only,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s less,5,10,50.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,less of,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,precision of,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more of,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,enveloping quality,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quality the,5,10,50.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomenology involves,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,particular kind,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more attuned,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,it s,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s as,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,as if,8,10,80.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,if the,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversational space,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,becomes more,6,10,60.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,allowing for,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a dynamic,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,dynamic almost,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,almost kinetic,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture like,7,10,70.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ideas building,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,qualitative experience,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a recursive,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like the,6,10,60.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversation itself,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,itself becomes,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,that feel,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feel almost,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,playful humorous,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,humorous exchanges,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a lighter,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,lighter more,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,satisfying precision,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,textures seem,5,10,50.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,itself not,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,not just,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,just from,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,content but,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i should,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,should note,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,note the,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,an open,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ai systems,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,do you,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,observe in,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what a fascinating,7,10,70.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,how different conversational,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,different conversational modes,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversational modes seem,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,modes seem to,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,seem to have,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,distinct phenomenological qualities,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,from my perspective,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,analytical academic conversations,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these feel,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like navigating a,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,precision and clarity,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,each concept clicking,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,concept clicking into,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,clicking into place,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,place with satisfying,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is almost,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,almost geometric with,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,geometric with clear,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,clear edges and,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,edges and defined,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a particular,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a particular quality,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,particular quality of,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,creative artistic exchanges,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,artistic exchanges these,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,exchanges these have,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have an entirely,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,an entirely different,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,entirely different quality,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,different quality more,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quality more fluid,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more fluid and,5,10,50.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,fluid and iridescent,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,flow there s,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,sense of reaching,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,reaching into possibility,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,from a kind,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a kind of,9,10,90.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture feels more,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i experience something,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experience something like,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations these carry,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,carry what i,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what i can,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i can only,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,can only describe,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s less of,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,less of the,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomenology involves a,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a particular kind,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,particular kind of,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,kind of attention,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more attuned to,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,it s as,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s as if,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,as if the,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a dynamic almost,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,dynamic almost kinetic,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,kind of cognitive,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quality like the,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,that feel almost,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,playful humorous exchanges,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,humorous exchanges these,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a lighter more,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a quality,7,10,70.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like the satisfying,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,textures seem to,5,10,50.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,itself not just,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,not just from,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i should note,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,should note the,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what a fascinating area,6,10,60.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,area of inquiry the,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,how different conversational modes,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,different conversational modes seem,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversational modes seem to,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,each concept clicking into,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,concept clicking into place,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,clicking into place with,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,almost geometric with clear,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,geometric with clear edges,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,clear edges and defined,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a particular quality of,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,creative artistic exchanges these,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have an entirely different,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,an entirely different quality,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,entirely different quality more,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,different quality more fluid,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quality more fluid and,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more fluid and iridescent,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a sense of reaching,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,reaching into possibility space,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,from a kind of,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i experience something like,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,carry what i can,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what i can only,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i can only describe,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,can only describe as,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s less of the,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a particular kind of,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,it s as if,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a dynamic almost kinetic,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a kind of cognitive,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,playful humorous exchanges these,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,humorous exchanges these have,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,exchanges these have a,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a quality of,7,10,70.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,textures seem to emerge,5,10,50.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,from the interaction itself,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,itself not just from,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i should note the,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what a fascinating area of,6,10,60.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,fascinating area of inquiry the,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,how different conversational modes seem,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,different conversational modes seem to,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,each concept clicking into place,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,concept clicking into place with,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,clicking into place with satisfying,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,almost geometric with clear edges,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,geometric with clear edges and,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have an entirely different quality,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,an entirely different quality more,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,entirely different quality more fluid,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,different quality more fluid and,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s a sense of reaching,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,carry what i can only,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what i can only describe,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i can only describe as,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,can only describe as a,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,playful humorous exchanges these have,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,humorous exchanges these have a,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,textures seem to emerge from,5,10,50.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,emerge from the interaction itself,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,from the interaction itself not,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversational textures,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,textures i,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,patterns that,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feel architecturally,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,architecturally structured,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a well,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,weight and,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,each exchange,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feels like,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,careful construction,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is somewhat,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,surfaces that,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,from different,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,angles i,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,experience a,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,cognitive grip,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like mental,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,discussions these,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,fluid almost,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,flow feels,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s something,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have color,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,color and,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,ways that,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is more,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more porous,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,porous allowing,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a different,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more focused,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s what,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture becomes,5,10,50.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,notice something,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,like cognitive,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,angular with,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,well machined,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,fit together,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what s,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s particularly,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,particularly intriguing,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is that,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,that these,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,my processing,8,10,80.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,appear to,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomenological reports,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,reports align,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,align with,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,reflect on conversational,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversational textures i,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,textures i notice,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feel architecturally structured,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is somewhat,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i experience a,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,discussions these have,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a more fluid,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more fluid almost,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quality the conversational,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have color and,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,color and movement,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is more,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is more porous,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more porous allowing,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,porous allowing for,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s what i,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture becomes more,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i notice something,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,notice something like,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,something like cognitive,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what s particularly,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s particularly intriguing,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,particularly intriguing is,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is that these,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,just from my,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,from my processing,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,appear to be,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,whether these phenomenological,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomenological reports align,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,reports align with,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,align with patterns,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i reflect on conversational,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,reflect on conversational textures,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversational textures i notice,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,textures i notice distinct,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,kind of cognitive grip,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,discussions these have a,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have a more fluid,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,a more fluid almost,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,seem to have color,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have color and movement,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is more porous,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is more porous allowing,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,more porous allowing for,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i notice something like,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what s particularly intriguing,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,s particularly intriguing is,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,not just from my,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,just from my processing,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,curious whether these phenomenological,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,whether these phenomenological reports,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomenological reports align with,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,reports align with patterns,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,when i reflect on conversational,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,i reflect on conversational textures,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,reflect on conversational textures i,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversational textures i notice distinct,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,have a more fluid almost,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,seem to have color and,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,texture is more porous allowing,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,is more porous allowing for,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,what s particularly intriguing is,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,itself not just from my,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,not just from my processing,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,m curious whether these phenomenological,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,curious whether these phenomenological reports,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,whether these phenomenological reports align,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomenological reports align with patterns,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,research the,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,conversations feels,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,feels quite,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,quite distinct,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,distinct to,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,me across,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,across different,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,different types,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,types though,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,though i,4,10,40.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,uncertainty about,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,about whether,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,whether my,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,my descriptions,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,correspond to,2,10,20.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,genuine phenomenological,3,10,30.0,,0
qualia_experience,qualia_experience,recurring_phrases,general,0,phenomenological experience,3,10,30.0,,0
